FILE_NAME,BLOBS_AREA_MEAN,BLOBS_AREA_STDEV,BLOBS_AREA_SUM,BLOBS_AREA_VARIANCE,BLOBS_BRIGHTNESS_MAX,BLOBS_BRIGHTNESS_MEAN,BLOBS_BRIGHTNESS_MIN,BLOBS_BRIGHTNESS_STDEV,BLOBS_COUNT,MAXBLOB_ANGLE,MAXBLOB_AREA,MAXBLOB_CIRCULARITY,MAXBLOB_CONVEXHULL_AREA,MAXBLOB_CONVEXHULL_PERIMETER,MAXBLOB_EQUIVALENT_DIAMETER,MAXBLOB_LENGTH_1ST,MAXBLOB_LENGTH_2ND,MAXBLOB_LENGTH_RATIO,MAXBLOB_PERIMETER,MAXBLOB_ROUGHNESS,MAXBLOB_SOLIDITY
18850_T5A46BR02NB_TCAOH510_772_360.657_473.373_O_H_20161202_170657.jpg,775.667,1012.49,2327,1025130,224,102.494,46,40.17,3,-36.1582,1940,0.265504,2452.5,267.081,49.6999,121.885,24.4702,4.98096,303.019,1.13456,0.79103
18850_T5A46BR02QB_TCAOH510_308_186.017_246.987_O_L_20161202_171231.jpg,714.5,0,714.5,0,220,83.1128,54,25.0456,1,-18.4349,714.5,0.398388,857,138.302,30.1617,60.7157,15.1789,4,150.125,1.08549,0.833722
18850_T5A46BR02SB_TCAOH510_234_-659.831_640.5_O_L_20161202_171750.jpg,168.4,218.486,842,47736.2,200,88.6305,66,18.9152,5,-18.4349,553,0.409773,713.5,112.613,26.5349,46.8017,20.5548,2.27692,130.225,1.1564,0.775053
18850_T5A46BR02SB_TCAOH510_301_208.325_67.0442_O_L_20161202_171750.jpg,269.75,306.531,539.5,93961.1,210,88.2344,55,35.1056,2,-71.5651,486.5,0.711907,512.5,87.1603,24.8884,34.4688,19.2899,1.78689,92.669,1.0632,0.949268
18850_T5A46BR02UB_TCAOH510_381_703.788_-630.177_O_L_20161202_172322.jpg,303.2,270.177,1516,72995.4,224,100.531,44,44.9701,5,-26.5651,767.5,0.399182,1036.5,119.503,31.2604,37.5659,32.6466,1.15069,155.439,1.3007,0.740473
18850_T5A46BR041B_TCAOH110_15_448.514_403.716__M_20161202_041551.jpg,213.778,255.41,1924,65234.4,202,85.7428,40,31.5316,9,-11.3099,864,0.539346,1028,117.901,33.1674,35.497,33.1436,1.07101,141.882,1.2034,0.840467
18850_T5A46BR041B_TCAOH110_32_-328.952_-274.730__M_20161202_041614.jpg,329.063,289.693,2632.5,83922,173,71.2757,49,27.8039,8,-53.1301,761,0.284064,1037,143.857,31.1277,62,20.4,3.03922,183.48,1.27543,0.733848
18850_T5A46BR041B_TCAOH110_65_320.626_238.539_O_L_20161202_041705.jpg,1154.67,678.762,3464,460718,203,103.243,47,37.835,3,-29.8989,1673.5,0.245238,2282.5,189.807,46.1602,76.6345,37.4287,2.04748,292.836,1.5428,0.733187
18850_T5A46BR041B_TCAOH110_86_-394.044_851.306_O_M_20161202_041705.jpg,218.625,82.8325,874.5,6861.23,203,106.57,47,47.5918,4,-26.5651,333,0.615916,366.5,75.4115,20.591,29.9633,16.9941,1.76316,82.4264,1.09302,0.908595
18850_T5A46BR042B_TCAOH110_14_225.953_-808.121__M_20161202_041917.jpg,518.667,367.418,1556,134996,67,57.6816,48,4.85815,3,-56.3099,879.5,0.673254,929.5,119.631,33.4636,48.5363,24.6842,1.96629,128.125,1.071,0.946208
18850_T5A46BR042B_TCAOH110_22_407.104_-715.578__M_20161202_041928.jpg,165,183.598,495,33708.3,169,80.2099,54,38.1376,3,-59.0362,373,0.627517,432.5,77.8648,21.7926,28.1258,18.6933,1.50459,86.4264,1.10995,0.862428
18850_T5A46BR043B_TCAOH110_32_-155.269_85.871__M_20161202_042334.jpg,1009.25,1360.12,2018.5,1849930,203,63.9093,46,24.0694,2,-3.36646,1971,0.358646,2507,206.636,50.0955,81.6236,35.8792,2.27496,262.794,1.27177,0.786199
18850_T5A46BR043B_TCAOH110_38_-92.925_519.531__M_20161202_042346.jpg,317.3,136.35,1586.5,18591.5,204,76.5923,47,44.2679,5,0,445,0.356435,559.5,87.4965,23.8032,29,23,1.26087,125.255,1.43154,0.795353
18850_T5A46BR043B_TCAOH110_40_-444.247_-827.397__M_20161202_042346.jpg,123,0,123,0,172,151.915,126,11.3283,1,-45,123,0.850623,125.5,41.98,12.5143,14.8492,10.6066,1.4,42.6274,1.01542,0.98008
18850_T5A46BR043B_TCAOH110_44_-611.878_449.485__M_20161202_042358.jpg,703,618.011,1406,381938,201,93.771,48,30.4333,2,-46.3972,1140,0.668691,1224,135.637,38.0985,54.4483,29.3448,1.85546,146.368,1.07911,0.931373
18850_T5A46BR043B_TCAOH110_78_516.539_-746.408_O_M_20161202_042413.jpg,223.833,279.362,671.5,78043.1,163,106.613,63,28.1719,3,-87.9546,545.5,0.635726,593,97.0201,26.3544,37.2263,19.8445,1.8759,103.841,1.0703,0.919899
18850_T5A46BR053B_TCAOH310_28_405.895_-503.915__M_20161202_061752.jpg,186.7,112.481,933.5,12651.9,160,91.9556,33,36.288,5,-20.556,366,0.566765,449,79.9949,21.5872,29.3773,17.5562,1.67333,90.0833,1.12611,0.815145
18850_T5A46BR053B_TCAOH310_35_-630.190_183.399__M_20161202_061752.jpg,354.5,196.576,709,38642,121,74.5507,38,21.2774,2,-15.2551,493.5,0.686971,520.5,91.0258,25.0668,37.6258,17.9797,2.09268,95.0122,1.04379,0.948127
18850_T5A46BR055B_TCAOH310_23_55.922_631.331__M_20161202_062303.jpg,133.9,179.386,669.5,32179.2,181,81.3277,36,37.9105,5,-61.3895,453.5,0.711485,478,84.7747,24.0294,34.4774,18.0368,1.9115,89.4975,1.05571,0.948745
18850_T5A46BR055B_TCAOH310_45_-693.681_-732.665__M_20161202_062314.jpg,191.6,170.692,958,29135.8,157,70.901,33,35.9282,5,-75.9638,437.5,0.656704,482,82.6312,23.6017,25.9513,25.4662,1.01905,91.4975,1.1073,0.907676
18850_T5A46BR055B_TCAOH310_53_475.891_-269.046__M_20161202_062326.jpg,378.625,197.068,1514.5,38835.7,179,88.7115,28,38.8553,4,0,668.5,0.420774,884.5,110.998,29.1747,36,29,1.24138,141.296,1.27297,0.755794
18850_T5A46BR055B_TCAOH310_86_-565.758_803.363_O_L_20161202_062343.jpg,408.722,471.665,3678.5,222468,162,56.711,22,33.0926,9,-63.435,1503.5,0.525684,1698,155.006,43.7529,52.7712,38.9076,1.35632,189.581,1.22305,0.885453
18850_T5A46BR057B_TCAOH310_24_71.147_749.636__L_20161202_062734.jpg,272.214,219.665,1905.5,48252.7,179,83.7637,30,48.2361,7,-49.6355,660,0.504436,800,115.202,28.9886,48.0403,22.2867,2.15556,128.225,1.11305,0.825
18850_T5A46BR057B_TCAOH310_67_-338.177_197.585_O_L_20161202_062814.jpg,1197.25,1034.85,2394.5,1070920,140,65.3105,24,29.4282,2,-58.1726,1929,0.281665,2421.5,180.625,49.5588,55.168,51.3886,1.07355,293.362,1.62416,0.796614
18850_T5A46BR057B_TCAOH310_9_-114.473_336.756__M_20161202_062711.jpg,219.583,328.584,1317.5,107967,164,91.9945,35,32.1934,6,-37.6942,888.5,0.536455,976,135.797,33.6344,58.2314,19.7462,2.949,144.267,1.06238,0.910348
18850_T5A46BR05EB_TCAOH310_21_391.290_-71.156__M_20161202_064315.jpg,233.75,151.674,467.5,23005.1,156,98.3593,39,36.6955,2,-50.1944,341,0.56284,383,81.3588,20.8369,34.4419,14.0841,2.44545,87.2548,1.07247,0.890339
18850_T5A46BR05EB_TCAOH310_42_30.104_37.937__M_20161202_064327.jpg,355.5,186.076,2133,34624.3,172,50.4127,30,29.4882,6,-26.5651,634.5,0.549412,749,104.287,28.4231,37.1187,23.2551,1.59615,120.468,1.15515,0.84713
18850_T5A46BR05EB_TCAOH310_81_515.961_-150.270__M_20161202_064351.jpg,187.923,153.266,2443,23490.3,153,48.2745,34,19.3571,13,-8.97263,587,0.532107,728.5,100.022,27.3385,33.22,25.7858,1.28831,117.74,1.17714,0.805765
18850_T5A46BR05FB_TCAOH310_39_53.723_852.343__L_20161202_064540.jpg,611.167,666.915,1833.5,444775,178,63.6211,34,39.8195,3,-56.3099,1336,0.511684,1476,155.959,41.2438,62.9585,28.8444,2.18269,181.137,1.16144,0.905149
18850_T5A46BR05FB_TCAOH310_89_545.180_234.584__L_20161202_064604.jpg,113.273,87.4515,1246,7647.77,152,64.2251,34,29.4698,11,-56.3099,283,0.614353,324,71.0029,18.9823,24.9615,17.4731,1.42857,76.0833,1.07155,0.873457
18850_T5A46BR05HB_TCAOH310_29_53.909_-199.431__L_20161202_064936.jpg,141.643,173.349,991.5,30050,176,58.3218,32,37.989,7,-49.3987,520.5,0.249465,827.5,117.638,25.7434,46.4231,21.91,2.11881,161.924,1.37646,0.629003
18850_T5A46BR05HB_TCAOH310_34_36.817_-318.531__L_20161202_064936.jpg,451.5,392.177,2257.5,153803,160,73.7994,33,38.769,5,-34.6952,1075.5,0.74745,1161.5,125.092,37.005,43.26,33.7099,1.2833,134.468,1.07496,0.925958
18850_T5A46BR05HB_TCAOH310_77_-138.231_132.859_O_M_20161202_065017.jpg,171.25,216.09,685,46695.1,143,75.0013,35,34.5072,4,-40.6013,493.5,0.332993,693.5,109.015,25.0668,45.1215,18.5476,2.43275,136.468,1.25182,0.711608
18850_T5A46BR05KB_TCAOH310_12_-429.523_103.696__M_20161202_065344.jpg,224.5,192.632,673.5,37107,168,70.5338,34,39.254,3,-23.9625,446.5,0.604707,516,84.816,23.8433,26.5005,24.7744,1.06967,96.3259,1.1357,0.86531
18850_T5A46BR06FB_TCAOH510_1711_640.172_-129.449_O_H_20161202_155853.jpg,1153,0,1153,0,222,82.0472,48,30.5564,1,-85.3645,1153,0.342296,1343,193.84,38.3151,86.446,17.5909,4.91424,205.74,1.06139,0.858526
18850_T5A46BR06FB_TCAOH510_2346_499.852_101.964_O_L_20161202_155854.jpg,262.5,321.026,525,103058,211,87.5179,51,32.8993,2,-32.0054,489.5,0.466653,621,103.876,24.965,41.8699,16.854,2.48428,114.811,1.10527,0.788245
18850_T5A46BR06FB_TCAOH510_326_-693.091_797.12_O_L_20161202_155850.jpg,220,116.673,440,13612.5,92,81.5663,70,4.42118,2,-23.1986,302.5,0.771724,319,66.5433,19.6254,25.6048,16.0194,1.59836,70.1838,1.05471,0.948276
18850_T5A46BR06UB_TCAOH510_128_-308.016_831.973_O_L_20161202_160424.jpg,373.286,379.841,2613,144279,220,79.0045,40,28.7062,7,-3.27049,1199,0.602917,1263.5,151.229,39.0719,62.9544,22.8484,2.75531,158.083,1.04532,0.948951
